0.25,
nm,A
396,0.3966
395,0.3934
394,0.3887
393,0.3823
392,0.3762
391,0.3713
390,0.3641
389,0.3589
388,0.3539
387,0.349
386,0.3415
385,0.3342
384,0.3285
383,0.3228
382,0.3165
381,0.3097
380,0.302
379,0.2961
378,0.2945
377,0.2897
376,0.2786
375,0.2707
374,0.2641
373,0.257
372,0.252
371,0.246
370,0.2382
369,0.2345
368,0.2307
367,0.2252
366,0.2189
365,0.2138
364,0.2088
363,0.2055
362,0.1981
361,0.1913
360,0.1879
359,0.1836
358,0.1781
357,0.1755
356,0.172
355,0.1677
354,0.1645
353,0.1618
352,0.1592
351,0.1572
350,0.1568
349,0.1553
348,0.153
347,0.1515
346,0.1505
345,0.1478
344,0.1486
343,0.1507
342,0.1496
341,0.149
340,0.148
339,0.1472
338,0.1504
337,0.1506
336,0.1502
335,0.1513
334,0.1499
333,0.153
332,0.1564
331,0.1578
330,0.1561
329,0.1568
328,0.1636
327,0.1641
326,0.1626
325,0.1653
324,0.1646
323,0.1679
322,0.175
321,0.1768
320,0.1746
319,0.1772
318,0.1807
317,0.1822
316,0.1834
315,0.1846
314,0.1856
313,0.1864
312,0.1871
311,0.1875
310,0.1877
309,0.1876
308,0.1876
307,0.1875
306,0.1873
305,0.1871
304,0.1867
303,0.1865
302,0.1862
301,0.1861
300,0.186
299,0.1861
298,0.1863
297,0.1867
296,0.187
295,0.1871
294,0.1868
293,0.1856
292,0.1829
291,0.1782
290,0.1711
289,0.1617
288,0.1513
287,0.1419
286,0.1354
285,0.1327
284,0.1332
283,0.1355
282,0.1378
281,0.1394
280,0.1406
279,0.1416
278,0.1432
277,0.1456
276,0.1493
275,0.1544
274,0.1603
273,0.1668
272,0.1735
271,0.1801
270,0.1869
269,0.1938
268,0.2009
267,0.208
266,0.2149
265,0.2219
264,0.2288
263,0.2358
262,0.2429
261,0.2503
260,0.2585
259,0.2677
258,0.2778
257,0.2894
256,0.3024
255,0.3175
254,0.3352
253,0.3558
252,0.3796
251,0.4066
250,0.4358
