nm,baseline,100,90,80,70,60,50,40,30,20,0
554,0.041,0.086,0.099,0.116,0.115,0.076,0.071,0.071,0.057,0.058,0.042
555,0.041,0.086,0.1,0.116,0.116,0.076,0.071,0.071,0.056,0.057,0.041
556,0.04,0.087,0.1,0.117,0.116,0.076,0.071,0.071,0.057,0.057,0.041
557,0.04,0.087,0.1,0.118,0.117,0.076,0.071,0.071,0.056,0.057,0.041
558,0.04,0.087,0.102,0.118,0.117,0.076,0.071,0.071,0.057,0.058,0.041
559,0.041,0.088,0.103,0.119,0.119,0.077,0.072,0.071,0.057,0.057,0.041
560,0.04,0.088,0.103,0.12,0.119,0.078,0.072,0.072,0.057,0.057,0.041
561,0.041,0.09,0.104,0.121,0.119,0.078,0.073,0.072,0.057,0.058,0.041
562,0.04,0.09,0.105,0.121,0.12,0.078,0.073,0.072,0.057,0.058,0.04
563,0.041,0.091,0.105,0.123,0.121,0.078,0.073,0.072,0.057,0.058,0.041
564,0.04,0.091,0.106,0.123,0.121,0.079,0.073,0.072,0.056,0.058,0.041
565,0.04,0.092,0.107,0.125,0.122,0.079,0.074,0.072,0.058,0.059,0.041
566,0.04,0.092,0.107,0.125,0.123,0.079,0.074,0.072,0.057,0.058,0.041
567,0.04,0.092,0.109,0.126,0.123,0.08,0.074,0.073,0.057,0.058,0.041
568,0.041,0.093,0.11,0.127,0.125,0.08,0.075,0.073,0.058,0.058,0.041
569,0.041,0.094,0.11,0.127,0.126,0.081,0.075,0.073,0.058,0.059,0.041
570,0.04,0.095,0.111,0.128,0.126,0.08,0.075,0.073,0.057,0.059,0.041
571,0.04,0.095,0.112,0.129,0.127,0.081,0.075,0.074,0.057,0.058,0.04
572,0.041,0.096,0.113,0.13,0.127,0.082,0.076,0.074,0.058,0.059,0.041
573,0.041,0.097,0.113,0.13,0.128,0.082,0.075,0.074,0.058,0.059,0.041
574,0.04,0.097,0.115,0.132,0.129,0.082,0.075,0.074,0.058,0.059,0.04
575,0.04,0.098,0.115,0.133,0.129,0.083,0.077,0.074,0.058,0.059,0.041
576,0.04,0.099,0.115,0.133,0.13,0.082,0.076,0.074,0.058,0.059,0.041
577,0.041,0.099,0.116,0.134,0.131,0.083,0.076,0.075,0.058,0.059,0.041
578,0.041,0.1,0.117,0.135,0.132,0.084,0.078,0.075,0.059,0.059,0.042
579,0.041,0.101,0.118,0.136,0.134,0.084,0.078,0.076,0.059,0.059,0.041
580,0.041,0.102,0.119,0.137,0.134,0.085,0.078,0.076,0.059,0.06,0.041
581,0.04,0.101,0.119,0.138,0.135,0.084,0.078,0.075,0.058,0.059,0.041
582,0.04,0.103,0.121,0.14,0.136,0.085,0.079,0.076,0.059,0.06,0.041
583,0.04,0.102,0.121,0.14,0.136,0.085,0.078,0.076,0.058,0.059,0.041
584,0.04,0.104,0.123,0.141,0.138,0.086,0.079,0.077,0.059,0.06,0.041
585,0.04,0.105,0.125,0.142,0.138,0.086,0.08,0.077,0.059,0.06,0.041
586,0.041,0.105,0.125,0.143,0.139,0.087,0.08,0.077,0.059,0.06,0.041
587,0.041,0.107,0.127,0.144,0.141,0.087,0.081,0.077,0.059,0.061,0.041
588,0.04,0.107,0.128,0.145,0.141,0.087,0.081,0.078,0.059,0.06,0.041
589,0.04,0.108,0.128,0.145,0.142,0.088,0.081,0.077,0.059,0.061,0.041
590,0.04,0.109,0.129,0.148,0.143,0.088,0.081,0.078,0.059,0.061,0.041
591,0.041,0.109,0.13,0.148,0.143,0.089,0.082,0.078,0.059,0.061,0.041
592,0.041,0.111,0.132,0.15,0.145,0.091,0.083,0.079,0.06,0.061,0.041
593,0.041,0.112,0.133,0.151,0.146,0.09,0.083,0.079,0.06,0.061,0.041
594,0.041,0.112,0.135,0.153,0.148,0.092,0.084,0.079,0.061,0.062,0.042
595,0.041,0.113,0.135,0.154,0.149,0.092,0.084,0.08,0.06,0.061,0.04
596,0.04,0.115,0.136,0.154,0.149,0.092,0.084,0.079,0.06,0.062,0.04
597,0.04,0.116,0.137,0.156,0.151,0.093,0.085,0.08,0.06,0.062,0.042
598,0.041,0.116,0.139,0.158,0.152,0.094,0.086,0.08,0.06,0.062,0.041
599,0.041,0.117,0.14,0.159,0.153,0.095,0.086,0.08,0.062,0.063,0.041
600,0.041,0.118,0.141,0.16,0.154,0.095,0.086,0.081,0.06,0.061,0.041
601,0.04,0.119,0.142,0.162,0.155,0.096,0.087,0.082,0.061,0.062,0.041
602,0.04,0.12,0.142,0.163,0.156,0.096,0.087,0.08,0.06,0.061,0.041
603,0.04,0.121,0.144,0.164,0.157,0.097,0.088,0.081,0.061,0.062,0.041
604,0.041,0.122,0.146,0.165,0.158,0.099,0.088,0.082,0.062,0.063,0.042
605,0.04,0.123,0.147,0.167,0.16,0.097,0.089,0.082,0.061,0.061,0.04
606,0.04,0.123,0.148,0.168,0.16,0.099,0.089,0.083,0.063,0.063,0.041
607,0.041,0.125,0.15,0.169,0.162,0.101,0.09,0.084,0.063,0.063,0.04
608,0.041,0.126,0.15,0.17,0.162,0.1,0.091,0.083,0.063,0.064,0.041
609,0.041,0.127,0.152,0.171,0.163,0.102,0.092,0.084,0.062,0.064,0.041
610,0.041,0.126,0.152,0.171,0.163,0.101,0.091,0.083,0.061,0.063,0.041
611,0.039,0.127,0.152,0.172,0.163,0.101,0.09,0.082,0.061,0.063,0.04
612,0.04,0.128,0.154,0.174,0.166,0.102,0.092,0.083,0.062,0.064,0.041
613,0.039,0.129,0.153,0.174,0.165,0.102,0.091,0.084,0.063,0.064,0.04
614,0.04,0.13,0.155,0.176,0.167,0.104,0.094,0.084,0.061,0.064,0.041
615,0.041,0.131,0.156,0.176,0.168,0.104,0.094,0.085,0.063,0.065,0.041
616,0.041,0.131,0.158,0.176,0.168,0.104,0.094,0.085,0.062,0.064,0.04
617,0.04,0.132,0.158,0.177,0.168,0.103,0.095,0.085,0.063,0.063,0.04
618,0.041,0.132,0.159,0.178,0.171,0.105,0.095,0.084,0.062,0.064,0.041
619,0.039,0.132,0.158,0.178,0.169,0.104,0.094,0.086,0.063,0.064,0.041
620,0.04,0.133,0.158,0.178,0.169,0.105,0.094,0.085,0.063,0.064,0.04
621,0.04,0.133,0.158,0.179,0.17,0.105,0.095,0.085,0.062,0.064,0.04
622,0.041,0.134,0.16,0.179,0.17,0.106,0.095,0.085,0.063,0.064,0.042
623,0.04,0.133,0.16,0.179,0.17,0.105,0.095,0.085,0.062,0.064,0.041
624,0.041,0.134,0.16,0.18,0.17,0.105,0.095,0.086,0.063,0.064,0.042
625,0.04,0.134,0.16,0.179,0.17,0.106,0.095,0.085,0.063,0.064,0.04
626,0.04,0.133,0.16,0.179,0.17,0.105,0.095,0.086,0.063,0.064,0.041
627,0.04,0.134,0.161,0.18,0.17,0.106,0.096,0.085,0.062,0.064,0.041
628,0.04,0.134,0.161,0.18,0.17,0.106,0.096,0.086,0.063,0.064,0.041
629,0.041,0.134,0.161,0.18,0.171,0.106,0.095,0.085,0.063,0.064,0.041
630,0.04,0.135,0.161,0.18,0.17,0.105,0.095,0.085,0.063,0.064,0.041
631,0.04,0.134,0.16,0.18,0.171,0.106,0.095,0.085,0.063,0.064,0.041
632,0.041,0.134,0.161,0.18,0.17,0.106,0.095,0.086,0.062,0.064,0.041
633,0.04,0.134,0.161,0.18,0.171,0.106,0.096,0.086,0.063,0.064,0.041
634,0.041,0.134,0.161,0.18,0.17,0.105,0.095,0.085,0.061,0.064,0.041
635,0.04,0.135,0.162,0.18,0.171,0.106,0.095,0.086,0.062,0.064,0.041
636,0.04,0.135,0.162,0.18,0.171,0.106,0.095,0.085,0.063,0.064,0.041
637,0.04,0.135,0.163,0.181,0.171,0.106,0.095,0.086,0.063,0.064,0.041
638,0.041,0.135,0.162,0.181,0.172,0.107,0.095,0.086,0.063,0.064,0.041
639,0.04,0.136,0.163,0.181,0.172,0.106,0.095,0.086,0.062,0.064,0.041
640,0.041,0.136,0.162,0.181,0.171,0.107,0.096,0.086,0.062,0.065,0.041
641,0.041,0.137,0.164,0.182,0.172,0.107,0.096,0.086,0.064,0.065,0.042
642,0.041,0.137,0.164,0.183,0.172,0.106,0.095,0.086,0.064,0.064,0.04
643,0.04,0.137,0.164,0.182,0.173,0.107,0.095,0.086,0.062,0.065,0.04
644,0.041,0.138,0.165,0.185,0.174,0.108,0.097,0.086,0.064,0.065,0.04
645,0.04,0.139,0.167,0.186,0.175,0.109,0.098,0.087,0.063,0.065,0.042
646,0.041,0.14,0.167,0.186,0.175,0.109,0.098,0.087,0.064,0.065,0.041
647,0.04,0.14,0.168,0.187,0.176,0.109,0.099,0.088,0.063,0.065,0.042
648,0.04,0.141,0.168,0.187,0.177,0.109,0.098,0.087,0.063,0.065,0.041
649,0.041,0.142,0.171,0.189,0.179,0.111,0.098,0.087,0.064,0.065,0.042
650,0.041,0.143,0.172,0.191,0.179,0.111,0.099,0.088,0.063,0.066,0.041
651,0.041,0.143,0.172,0.191,0.18,0.111,0.1,0.087,0.064,0.065,0.041
652,0.04,0.144,0.174,0.193,0.181,0.112,0.1,0.088,0.063,0.065,0.042
653,0.04,0.145,0.175,0.194,0.183,0.113,0.101,0.089,0.065,0.066,0.041
654,0.04,0.146,0.176,0.195,0.184,0.113,0.102,0.088,0.064,0.066,0.041
655,0.041,0.147,0.177,0.196,0.184,0.115,0.103,0.089,0.064,0.066,0.041
656,0.04,0.149,0.178,0.198,0.185,0.116,0.103,0.089,0.064,0.066,0.041
657,0.04,0.149,0.18,0.199,0.187,0.116,0.104,0.089,0.064,0.065,0.041
658,0.04,0.151,0.181,0.2,0.188,0.117,0.104,0.089,0.064,0.066,0.041
659,0.041,0.152,0.183,0.203,0.19,0.119,0.106,0.091,0.065,0.067,0.041
660,0.039,0.153,0.183,0.203,0.189,0.119,0.105,0.09,0.065,0.067,0.04
661,0.04,0.154,0.184,0.204,0.191,0.119,0.106,0.09,0.065,0.066,0.04
662,0.04,0.156,0.185,0.205,0.192,0.12,0.106,0.091,0.064,0.066,0.04
663,0.04,0.156,0.186,0.207,0.193,0.121,0.107,0.091,0.064,0.066,0.041
664,0.04,0.157,0.187,0.208,0.194,0.123,0.109,0.091,0.065,0.067,0.04
665,0.041,0.159,0.189,0.21,0.196,0.124,0.11,0.092,0.066,0.068,0.042
666,0.04,0.159,0.19,0.21,0.196,0.125,0.11,0.092,0.066,0.067,0.041
667,0.04,0.159,0.191,0.212,0.196,0.125,0.111,0.092,0.065,0.067,0.041
668,0.04,0.16,0.191,0.211,0.197,0.126,0.112,0.092,0.065,0.068,0.041
669,0.04,0.161,0.192,0.212,0.197,0.126,0.112,0.092,0.065,0.067,0.041
670,0.04,0.162,0.193,0.213,0.198,0.128,0.113,0.093,0.066,0.067,0.042
671,0.04,0.161,0.192,0.213,0.198,0.127,0.112,0.091,0.065,0.067,0.04
672,0.04,0.162,0.193,0.213,0.198,0.128,0.113,0.092,0.065,0.067,0.041
673,0.04,0.163,0.193,0.214,0.198,0.129,0.113,0.093,0.066,0.067,0.04
674,0.04,0.163,0.192,0.213,0.197,0.129,0.114,0.092,0.065,0.067,0.041
675,0.04,0.162,0.192,0.213,0.197,0.128,0.113,0.092,0.065,0.066,0.041
676,0.041,0.163,0.192,0.214,0.197,0.13,0.114,0.091,0.065,0.067,0.041
677,0.04,0.162,0.191,0.212,0.196,0.129,0.114,0.091,0.065,0.067,0.04
678,0.041,0.161,0.19,0.21,0.194,0.129,0.114,0.09,0.064,0.066,0.041
679,0.04,0.16,0.189,0.21,0.193,0.129,0.113,0.091,0.064,0.066,0.04
680,0.04,0.159,0.188,0.208,0.193,0.129,0.114,0.09,0.064,0.066,0.041
681,0.04,0.158,0.186,0.206,0.191,0.127,0.113,0.089,0.064,0.065,0.041
682,0.04,0.157,0.184,0.205,0.189,0.127,0.112,0.088,0.064,0.065,0.041
683,0.041,0.156,0.183,0.203,0.187,0.127,0.111,0.089,0.064,0.065,0.041
684,0.04,0.154,0.181,0.201,0.184,0.125,0.11,0.087,0.063,0.064,0.041
685,0.041,0.152,0.178,0.198,0.182,0.124,0.109,0.086,0.062,0.064,0.041
686,0.041,0.15,0.176,0.195,0.179,0.123,0.108,0.086,0.063,0.063,0.041
687,0.039,0.148,0.172,0.191,0.177,0.12,0.106,0.084,0.061,0.063,0.04
688,0.041,0.146,0.17,0.188,0.174,0.119,0.106,0.084,0.061,0.062,0.041
689,0.04,0.142,0.166,0.185,0.171,0.118,0.103,0.082,0.06,0.061,0.04
690,0.04,0.14,0.163,0.182,0.169,0.115,0.102,0.08,0.06,0.062,0.042
691,0.04,0.137,0.16,0.177,0.166,0.115,0.101,0.08,0.059,0.061,0.041
692,0.04,0.134,0.156,0.173,0.161,0.111,0.099,0.078,0.058,0.061,0.041
693,0.04,0.132,0.153,0.17,0.158,0.109,0.098,0.077,0.059,0.059,0.041
694,0.041,0.128,0.148,0.166,0.153,0.106,0.095,0.076,0.057,0.058,0.041
695,0.04,0.126,0.145,0.161,0.149,0.103,0.093,0.075,0.057,0.059,0.041
696,0.04,0.12,0.14,0.156,0.145,0.1,0.09,0.073,0.056,0.057,0.04
697,0.04,0.117,0.137,0.151,0.142,0.099,0.089,0.072,0.056,0.057,0.041
698,0.041,0.113,0.132,0.147,0.137,0.096,0.086,0.07,0.055,0.056,0.04
699,0.04,0.11,0.128,0.143,0.133,0.093,0.084,0.068,0.054,0.055,0.041
700,0.04,0.107,0.123,0.138,0.129,0.09,0.082,0.067,0.053,0.054,0.04
701,0.04,0.104,0.121,0.134,0.125,0.089,0.08,0.066,0.053,0.054,0.04
702,0.041,0.102,0.117,0.131,0.123,0.086,0.078,0.066,0.053,0.054,0.042
703,0.04,0.098,0.113,0.126,0.118,0.084,0.075,0.063,0.052,0.052,0.041
704,0.041,0.095,0.108,0.122,0.114,0.08,0.074,0.063,0.052,0.052,0.041
705,0.041,0.09,0.105,0.118,0.111,0.079,0.073,0.061,0.051,0.053,0.041
706,0.041,0.088,0.101,0.114,0.108,0.076,0.07,0.061,0.051,0.052,0.042
707,0.041,0.085,0.098,0.11,0.105,0.074,0.068,0.06,0.051,0.05,0.041
708,0.04,0.083,0.093,0.106,0.1,0.072,0.066,0.058,0.05,0.05,0.041
709,0.04,0.08,0.091,0.102,0.097,0.069,0.065,0.057,0.05,0.049,0.041
710,0.04,0.078,0.088,0.099,0.095,0.068,0.063,0.057,0.049,0.049,0.041
711,0.041,0.075,0.085,0.097,0.092,0.066,0.062,0.056,0.049,0.049,0.041
712,0.04,0.073,0.083,0.094,0.089,0.064,0.06,0.055,0.049,0.048,0.041
713,0.04,0.071,0.08,0.09,0.087,0.063,0.059,0.055,0.048,0.048,0.041
714,0.04,0.069,0.077,0.088,0.085,0.061,0.058,0.054,0.049,0.048,0.041
715,0.041,0.068,0.075,0.086,0.083,0.06,0.058,0.054,0.048,0.048,0.041
716,0.04,0.066,0.073,0.083,0.08,0.059,0.056,0.053,0.048,0.048,0.041
717,0.04,0.064,0.072,0.081,0.078,0.058,0.055,0.053,0.047,0.048,0.041
718,0.04,0.063,0.07,0.079,0.077,0.057,0.054,0.052,0.048,0.047,0.041
719,0.04,0.061,0.069,0.078,0.075,0.056,0.054,0.052,0.047,0.047,0.041
720,0.04,0.06,0.067,0.076,0.073,0.055,0.052,0.051,0.047,0.047,0.042
721,0.04,0.058,0.065,0.074,0.072,0.054,0.052,0.05,0.047,0.046,0.041
722,0.04,0.058,0.064,0.073,0.071,0.054,0.052,0.05,0.047,0.047,0.041
723,0.041,0.057,0.063,0.072,0.071,0.053,0.052,0.051,0.047,0.047,0.042
724,0.04,0.056,0.062,0.07,0.069,0.052,0.051,0.05,0.046,0.046,0.041
725,0.041,0.056,0.061,0.069,0.067,0.052,0.051,0.05,0.046,0.046,0.041
726,0.04,0.055,0.06,0.068,0.067,0.051,0.049,0.05,0.046,0.046,0.041
727,0.04,0.054,0.059,0.067,0.066,0.05,0.05,0.049,0.046,0.046,0.041
728,0.041,0.054,0.058,0.066,0.065,0.05,0.049,0.049,0.046,0.045,0.04
729,0.04,0.053,0.057,0.065,0.065,0.05,0.049,0.049,0.046,0.045,0.041
730,0.04,0.053,0.057,0.065,0.064,0.05,0.049,0.049,0.046,0.046,0.041
731,0.041,0.053,0.057,0.064,0.064,0.05,0.049,0.049,0.046,0.046,0.042
732,0.04,0.052,0.055,0.063,0.063,0.049,0.048,0.048,0.045,0.045,0.041
733,0.041,0.051,0.055,0.063,0.062,0.049,0.049,0.048,0.046,0.045,0.041
734,0.04,0.051,0.055,0.062,0.061,0.048,0.048,0.048,0.046,0.045,0.041
735,0.041,0.051,0.054,0.062,0.062,0.048,0.048,0.049,0.046,0.046,0.041
736,0.04,0.051,0.054,0.062,0.061,0.048,0.048,0.048,0.046,0.045,0.042
737,0.041,0.05,0.053,0.061,0.061,0.048,0.048,0.048,0.046,0.045,0.041
738,0.041,0.05,0.053,0.06,0.06,0.049,0.048,0.048,0.046,0.046,0.042
739,0.041,0.049,0.052,0.059,0.059,0.048,0.047,0.048,0.045,0.045,0.041
740,0.041,0.05,0.052,0.06,0.059,0.048,0.047,0.047,0.046,0.045,0.042
741,0.04,0.05,0.052,0.059,0.059,0.048,0.047,0.048,0.046,0.045,0.041
742,0.04,0.049,0.051,0.059,0.059,0.047,0.047,0.048,0.045,0.046,0.041
743,0.041,0.049,0.051,0.059,0.058,0.047,0.047,0.048,0.046,0.045,0.041
744,0.04,0.049,0.051,0.058,0.059,0.048,0.047,0.048,0.045,0.045,0.041
745,0.041,0.049,0.052,0.059,0.059,0.047,0.047,0.048,0.046,0.045,0.042
746,0.04,0.048,0.051,0.057,0.057,0.046,0.047,0.047,0.045,0.045,0.041
747,0.04,0.048,0.05,0.058,0.058,0.047,0.047,0.047,0.045,0.044,0.042
748,0.041,0.048,0.05,0.058,0.058,0.047,0.047,0.048,0.046,0.044,0.042
749,0.041,0.049,0.05,0.057,0.058,0.047,0.046,0.047,0.045,0.045,0.042
750,0.04,0.049,0.05,0.057,0.058,0.047,0.048,0.048,0.045,0.045,0.042
751,0.041,0.048,0.05,0.058,0.058,0.047,0.047,0.047,0.045,0.045,0.042
752,0.041,0.048,0.05,0.057,0.058,0.046,0.046,0.048,0.045,0.044,0.042
753,0.041,0.048,0.049,0.056,0.057,0.047,0.046,0.047,0.045,0.044,0.041
754,0.041,0.048,0.049,0.058,0.058,0.047,0.046,0.047,0.046,0.045,0.042
755,0.041,0.047,0.049,0.057,0.057,0.046,0.047,0.047,0.046,0.045,0.042
756,0.041,0.048,0.05,0.056,0.057,0.047,0.046,0.048,0.045,0.045,0.042
757,0.04,0.047,0.048,0.056,0.056,0.046,0.046,0.047,0.045,0.044,0.042
758,0.041,0.048,0.049,0.056,0.056,0.047,0.047,0.047,0.046,0.045,0.042
759,0.04,0.047,0.048,0.056,0.056,0.045,0.046,0.048,0.044,0.045,0.041
760,0.04,0.047,0.048,0.056,0.056,0.046,0.047,0.047,0.045,0.045,0.041
761,0.041,0.048,0.049,0.056,0.056,0.046,0.046,0.047,0.045,0.044,0.042
762,0.04,0.048,0.048,0.056,0.055,0.046,0.046,0.048,0.046,0.045,0.042
763,0.04,0.047,0.048,0.055,0.055,0.045,0.046,0.046,0.044,0.044,0.041
764,0.04,0.047,0.049,0.056,0.056,0.046,0.046,0.046,0.044,0.044,0.041
765,0.04,0.047,0.049,0.055,0.055,0.046,0.046,0.047,0.045,0.045,0.042
766,0.041,0.047,0.048,0.056,0.055,0.046,0.046,0.047,0.045,0.044,0.041
767,0.041,0.047,0.048,0.055,0.055,0.046,0.046,0.047,0.045,0.045,0.042
768,0.04,0.046,0.047,0.055,0.055,0.046,0.046,0.047,0.046,0.045,0.041
769,0.041,0.047,0.048,0.055,0.056,0.046,0.047,0.047,0.046,0.045,0.042
770,0.041,0.046,0.047,0.055,0.055,0.046,0.046,0.048,0.045,0.045,0.041
771,0.041,0.047,0.048,0.055,0.055,0.045,0.046,0.048,0.045,0.043,0.042
772,0.04,0.047,0.048,0.055,0.054,0.047,0.046,0.047,0.045,0.044,0.041
773,0.041,0.047,0.046,0.054,0.056,0.046,0.046,0.048,0.046,0.045,0.042
774,0.041,0.047,0.048,0.055,0.056,0.045,0.047,0.048,0.046,0.045,0.043
775,0.041,0.047,0.047,0.055,0.055,0.046,0.045,0.047,0.045,0.044,0.041
776,0.041,0.047,0.047,0.055,0.055,0.046,0.046,0.047,0.046,0.045,0.043
777,0.039,0.045,0.047,0.053,0.054,0.045,0.045,0.047,0.044,0.044,0.042
778,0.04,0.045,0.046,0.054,0.054,0.046,0.046,0.047,0.045,0.044,0.042
779,0.041,0.046,0.046,0.053,0.054,0.045,0.046,0.046,0.045,0.044,0.042
780,0.041,0.046,0.047,0.055,0.054,0.046,0.047,0.048,0.046,0.044,0.043
781,0.042,0.046,0.047,0.054,0.054,0.046,0.046,0.048,0.045,0.044,0.043
782,0.041,0.046,0.047,0.054,0.053,0.045,0.044,0.046,0.044,0.045,0.041
783,0.041,0.045,0.047,0.054,0.054,0.046,0.046,0.048,0.045,0.044,0.042
784,0.041,0.046,0.047,0.054,0.054,0.045,0.046,0.047,0.045,0.045,0.042
785,0.041,0.047,0.047,0.054,0.054,0.047,0.046,0.047,0.045,0.045,0.044
786,0.039,0.046,0.046,0.053,0.052,0.044,0.045,0.046,0.044,0.044,0.042
787,0.04,0.045,0.045,0.053,0.052,0.044,0.045,0.047,0.045,0.043,0.041
788,0.039,0.045,0.045,0.053,0.054,0.045,0.045,0.046,0.044,0.045,0.042
789,0.042,0.046,0.046,0.054,0.055,0.046,0.047,0.048,0.046,0.045,0.043
790,0.041,0.046,0.046,0.053,0.054,0.045,0.045,0.046,0.045,0.045,0.042
791,0.04,0.046,0.045,0.053,0.053,0.044,0.045,0.046,0.045,0.044,0.042
792,0.04,0.045,0.045,0.052,0.054,0.044,0.046,0.047,0.044,0.043,0.041
793,0.041,0.046,0.047,0.054,0.053,0.046,0.046,0.047,0.045,0.045,0.042
794,0.041,0.046,0.045,0.053,0.053,0.045,0.045,0.046,0.043,0.043,0.042
795,0.04,0.046,0.046,0.053,0.055,0.046,0.046,0.047,0.045,0.045,0.043
796,0.04,0.046,0.046,0.053,0.054,0.046,0.045,0.046,0.044,0.044,0.041
797,0.042,0.046,0.047,0.054,0.054,0.045,0.046,0.047,0.046,0.045,0.043
798,0.041,0.046,0.046,0.053,0.053,0.045,0.046,0.047,0.045,0.044,0.042
799,0.041,0.045,0.044,0.053,0.051,0.045,0.046,0.046,0.044,0.044,0.041
800,0.041,0.046,0.045,0.052,0.054,0.046,0.046,0.047,0.046,0.045,0.042
801,0.04,0.046,0.046,0.053,0.053,0.046,0.046,0.048,0.045,0.044,0.042
802,0.041,0.046,0.046,0.053,0.054,0.045,0.047,0.046,0.044,0.045,0.043
803,0.041,0.046,0.046,0.053,0.054,0.046,0.045,0.046,0.045,0.044,0.042
804,0.041,0.046,0.045,0.052,0.052,0.045,0.046,0.047,0.045,0.044,0.042
805,0.041,0.046,0.046,0.052,0.053,0.045,0.046,0.047,0.045,0.046,0.043
806,0.041,0.046,0.045,0.053,0.053,0.045,0.046,0.047,0.044,0.043,0.042
807,0.04,0.045,0.045,0.052,0.053,0.044,0.046,0.046,0.044,0.044,0.043
808,0.041,0.046,0.046,0.052,0.053,0.046,0.045,0.048,0.044,0.043,0.043
809,0.041,0.046,0.045,0.051,0.052,0.046,0.046,0.047,0.044,0.045,0.042
810,0.041,0.046,0.046,0.052,0.053,0.044,0.046,0.046,0.045,0.045,0.043
811,0.042,0.046,0.046,0.052,0.053,0.045,0.046,0.046,0.045,0.045,0.042
812,0.04,0.045,0.044,0.052,0.053,0.045,0.045,0.048,0.045,0.044,0.042
813,0.041,0.045,0.045,0.052,0.053,0.045,0.046,0.047,0.045,0.044,0.042
814,0.041,0.045,0.045,0.053,0.052,0.045,0.046,0.046,0.045,0.044,0.043
815,0.04,0.045,0.044,0.051,0.052,0.044,0.044,0.046,0.044,0.044,0.042
816,0.041,0.045,0.045,0.053,0.052,0.046,0.046,0.047,0.045,0.043,0.043
817,0.041,0.045,0.046,0.053,0.053,0.045,0.046,0.046,0.045,0.045,0.042
818,0.042,0.045,0.044,0.051,0.053,0.044,0.045,0.046,0.045,0.043,0.042
819,0.041,0.045,0.045,0.052,0.053,0.045,0.045,0.047,0.045,0.045,0.043
820,0.041,0.045,0.046,0.051,0.052,0.044,0.045,0.046,0.045,0.044,0.043
821,0.041,0.045,0.045,0.051,0.052,0.045,0.045,0.046,0.044,0.044,0.042
822,0.041,0.045,0.045,0.051,0.052,0.045,0.045,0.046,0.045,0.045,0.042
823,0.041,0.045,0.045,0.051,0.052,0.045,0.045,0.046,0.044,0.044,0.042
824,0.041,0.045,0.045,0.052,0.051,0.045,0.045,0.046,0.044,0.044,0.042
825,0.041,0.045,0.045,0.051,0.052,0.044,0.045,0.046,0.044,0.044,0.042
826,0.041,0.045,0.044,0.051,0.052,0.045,0.045,0.046,0.044,0.043,0.042
827,0.041,0.046,0.045,0.052,0.052,0.045,0.045,0.046,0.045,0.044,0.043
828,0.041,0.046,0.045,0.052,0.052,0.045,0.046,0.046,0.045,0.044,0.043
829,0.041,0.045,0.045,0.052,0.052,0.045,0.045,0.046,0.045,0.044,0.043
830,0.041,0.045,0.045,0.051,0.053,0.045,0.046,0.047,0.045,0.044,0.043
831,0.04,0.045,0.045,0.051,0.052,0.045,0.045,0.046,0.045,0.044,0.042
832,0.04,0.046,0.045,0.051,0.051,0.045,0.045,0.047,0.045,0.044,0.043
833,0.041,0.045,0.045,0.051,0.052,0.045,0.045,0.046,0.044,0.044,0.042
834,0.041,0.045,0.044,0.051,0.052,0.045,0.045,0.046,0.044,0.044,0.042
835,0.04,0.045,0.045,0.051,0.051,0.045,0.045,0.046,0.045,0.044,0.043
836,0.04,0.045,0.044,0.051,0.052,0.045,0.045,0.046,0.044,0.044,0.042
837,0.041,0.045,0.045,0.051,0.052,0.045,0.044,0.045,0.044,0.044,0.042
838,0.039,0.044,0.042,0.05,0.051,0.044,0.045,0.045,0.043,0.042,0.042
839,0.04,0.046,0.045,0.051,0.051,0.044,0.045,0.046,0.045,0.044,0.043
840,0.04,0.045,0.045,0.051,0.051,0.045,0.046,0.046,0.044,0.044,0.041
841,0.041,0.046,0.045,0.051,0.051,0.046,0.046,0.047,0.045,0.044,0.043
842,0.041,0.046,0.044,0.051,0.052,0.045,0.044,0.046,0.044,0.044,0.042
843,0.041,0.045,0.046,0.051,0.05,0.045,0.046,0.048,0.044,0.045,0.043
844,0.042,0.045,0.045,0.052,0.052,0.045,0.044,0.047,0.044,0.043,0.043
845,0.042,0.046,0.045,0.051,0.051,0.046,0.045,0.047,0.046,0.045,0.043
846,0.039,0.045,0.045,0.05,0.052,0.044,0.045,0.045,0.044,0.044,0.042
847,0.041,0.044,0.043,0.051,0.05,0.045,0.044,0.046,0.044,0.044,0.044
848,0.04,0.046,0.045,0.05,0.051,0.045,0.044,0.045,0.044,0.044,0.044
849,0.04,0.044,0.044,0.05,0.051,0.045,0.046,0.046,0.044,0.044,0.043
850,0.041,0.044,0.044,0.052,0.051,0.044,0.045,0.046,0.045,0.044,0.042
851,0.041,0.043,0.044,0.05,0.051,0.044,0.045,0.046,0.044,0.043,0.043
852,0.04,0.045,0.045,0.052,0.051,0.045,0.046,0.045,0.044,0.045,0.043
853,0.041,0.046,0.045,0.051,0.052,0.045,0.045,0.048,0.045,0.045,0.043
854,0.039,0.044,0.044,0.051,0.05,0.045,0.045,0.045,0.043,0.045,0.043
855,0.041,0.045,0.045,0.051,0.053,0.046,0.045,0.047,0.044,0.046,0.043
856,0.04,0.044,0.043,0.05,0.05,0.043,0.045,0.046,0.045,0.044,0.042
