nm	baseline	100	90	80	70	60	50	40	30	20	0
554	0.041	0.09	0.103	0.107	0.103	0.069	0.064	0.062	0.05	0.052	0.042
555	0.041	0.091	0.104	0.109	0.104	0.069	0.065	0.063	0.051	0.052	0.041
556	0.041	0.091	0.104	0.109	0.104	0.069	0.064	0.063	0.05	0.052	0.042
557	0.041	0.092	0.105	0.111	0.106	0.069	0.065	0.063	0.05	0.052	0.041
558	0.04	0.092	0.106	0.111	0.106	0.069	0.065	0.062	0.05	0.051	0.041
559	0.04	0.093	0.107	0.112	0.107	0.07	0.065	0.063	0.051	0.052	0.041
560	0.04	0.094	0.108	0.113	0.108	0.07	0.066	0.064	0.05	0.052	0.041
561	0.041	0.095	0.109	0.114	0.109	0.07	0.066	0.064	0.051	0.052	0.042
562	0.041	0.096	0.11	0.115	0.11	0.071	0.067	0.064	0.052	0.053	0.042
563	0.041	0.097	0.111	0.116	0.111	0.072	0.067	0.065	0.051	0.053	0.042
564	0.04	0.097	0.112	0.117	0.111	0.072	0.067	0.065	0.051	0.053	0.041
565	0.04	0.097	0.112	0.118	0.112	0.072	0.068	0.065	0.051	0.053	0.041
566	0.04	0.098	0.113	0.119	0.113	0.073	0.068	0.065	0.051	0.054	0.041
567	0.04	0.098	0.114	0.12	0.114	0.073	0.068	0.065	0.052	0.053	0.041
568	0.041	0.1	0.115	0.121	0.115	0.073	0.068	0.066	0.051	0.053	0.041
569	0.04	0.1	0.116	0.122	0.116	0.073	0.069	0.066	0.052	0.054	0.042
570	0.04	0.101	0.117	0.123	0.116	0.074	0.07	0.066	0.052	0.053	0.041
571	0.04	0.102	0.118	0.124	0.117	0.075	0.07	0.067	0.052	0.054	0.041
572	0.04	0.103	0.118	0.125	0.118	0.074	0.07	0.067	0.052	0.053	0.041
573	0.04	0.103	0.119	0.126	0.118	0.075	0.07	0.067	0.052	0.054	0.041
574	0.041	0.104	0.121	0.127	0.119	0.076	0.071	0.067	0.052	0.054	0.041
575	0.041	0.105	0.122	0.129	0.121	0.076	0.071	0.068	0.053	0.055	0.041
576	0.041	0.105	0.122	0.129	0.121	0.076	0.071	0.068	0.053	0.055	0.041
577	0.041	0.106	0.123	0.13	0.122	0.077	0.071	0.068	0.053	0.055	0.042
578	0.041	0.107	0.124	0.131	0.123	0.077	0.072	0.069	0.053	0.055	0.041
579	0.041	0.108	0.126	0.133	0.124	0.078	0.072	0.069	0.054	0.056	0.042
580	0.041	0.108	0.126	0.133	0.124	0.077	0.072	0.069	0.053	0.055	0.041
581	0.04	0.109	0.127	0.134	0.126	0.079	0.074	0.069	0.053	0.055	0.041
582	0.041	0.111	0.128	0.136	0.127	0.079	0.073	0.07	0.054	0.057	0.041
583	0.04	0.111	0.13	0.136	0.128	0.08	0.073	0.07	0.053	0.056	0.041
584	0.039	0.112	0.13	0.137	0.129	0.08	0.073	0.07	0.054	0.055	0.041
585	0.041	0.113	0.131	0.139	0.131	0.08	0.075	0.071	0.053	0.056	0.042
586	0.041	0.114	0.133	0.14	0.131	0.081	0.075	0.072	0.055	0.057	0.042
587	0.04	0.115	0.134	0.141	0.133	0.082	0.075	0.072	0.054	0.057	0.041
588	0.041	0.116	0.135	0.143	0.133	0.081	0.076	0.072	0.054	0.057	0.041
589	0.041	0.117	0.137	0.145	0.135	0.082	0.077	0.072	0.055	0.057	0.041
590	0.04	0.119	0.138	0.144	0.136	0.083	0.077	0.073	0.054	0.058	0.042
591	0.04	0.119	0.139	0.147	0.138	0.083	0.078	0.074	0.055	0.057	0.042
592	0.04	0.12	0.141	0.149	0.138	0.084	0.079	0.074	0.056	0.057	0.041
593	0.04	0.123	0.142	0.151	0.14	0.085	0.079	0.074	0.056	0.058	0.041
594	0.04	0.123	0.145	0.152	0.142	0.086	0.079	0.075	0.056	0.058	0.042
595	0.041	0.125	0.146	0.154	0.143	0.087	0.08	0.075	0.056	0.058	0.041
596	0.04	0.126	0.147	0.156	0.144	0.086	0.081	0.075	0.056	0.058	0.041
597	0.041	0.128	0.149	0.158	0.146	0.087	0.081	0.076	0.057	0.059	0.041
598	0.04	0.129	0.151	0.16	0.147	0.088	0.082	0.077	0.057	0.059	0.041
599	0.041	0.13	0.152	0.161	0.148	0.089	0.083	0.077	0.057	0.059	0.041
600	0.041	0.132	0.154	0.163	0.151	0.09	0.084	0.078	0.057	0.061	0.042
601	0.042	0.133	0.156	0.165	0.152	0.092	0.085	0.079	0.058	0.061	0.041
602	0.04	0.134	0.158	0.167	0.154	0.092	0.084	0.079	0.058	0.06	0.041
603	0.04	0.136	0.159	0.168	0.155	0.092	0.085	0.08	0.058	0.061	0.04
604	0.041	0.138	0.161	0.17	0.156	0.092	0.086	0.08	0.058	0.061	0.041
605	0.04	0.138	0.163	0.172	0.158	0.094	0.086	0.08	0.059	0.062	0.04
606	0.041	0.14	0.165	0.173	0.16	0.094	0.087	0.081	0.059	0.062	0.041
607	0.04	0.142	0.166	0.175	0.16	0.095	0.087	0.081	0.059	0.061	0.041
608	0.041	0.143	0.168	0.178	0.163	0.096	0.088	0.083	0.059	0.062	0.042
609	0.04	0.144	0.169	0.177	0.164	0.097	0.088	0.082	0.06	0.062	0.041
610	0.041	0.145	0.171	0.181	0.165	0.097	0.089	0.083	0.059	0.063	0.041
611	0.041	0.147	0.171	0.181	0.166	0.097	0.09	0.083	0.06	0.063	0.041
612	0.041	0.149	0.174	0.183	0.169	0.098	0.09	0.084	0.06	0.065	0.042
613	0.039	0.149	0.174	0.184	0.168	0.099	0.09	0.084	0.061	0.064	0.042
614	0.04	0.15	0.175	0.185	0.169	0.099	0.091	0.085	0.061	0.063	0.041
615	0.04	0.151	0.177	0.185	0.17	0.099	0.092	0.086	0.061	0.063	0.041
616	0.04	0.152	0.178	0.187	0.172	0.098	0.091	0.085	0.061	0.064	0.041
617	0.039	0.153	0.178	0.188	0.173	0.1	0.093	0.085	0.061	0.065	0.041
618	0.04	0.153	0.178	0.19	0.174	0.102	0.093	0.087	0.06	0.063	0.042
619	0.04	0.154	0.181	0.19	0.174	0.102	0.094	0.087	0.062	0.064	0.041
620	0.041	0.156	0.182	0.191	0.174	0.102	0.093	0.087	0.062	0.065	0.042
621	0.041	0.156	0.182	0.192	0.175	0.102	0.094	0.087	0.061	0.065	0.041
622	0.04	0.157	0.183	0.192	0.175	0.103	0.093	0.087	0.061	0.065	0.041
623	0.04	0.157	0.183	0.193	0.175	0.103	0.094	0.087	0.061	0.065	0.041
624	0.04	0.157	0.183	0.192	0.175	0.102	0.094	0.086	0.062	0.065	0.041
625	0.041	0.158	0.183	0.193	0.175	0.103	0.095	0.088	0.061	0.065	0.041
626	0.04	0.158	0.184	0.194	0.176	0.103	0.094	0.087	0.062	0.066	0.041
627	0.04	0.158	0.184	0.194	0.176	0.103	0.094	0.087	0.062	0.065	0.041
628	0.041	0.159	0.184	0.193	0.176	0.103	0.095	0.087	0.062	0.065	0.042
629	0.041	0.159	0.185	0.194	0.176	0.103	0.095	0.088	0.062	0.065	0.042
630	0.04	0.157	0.183	0.193	0.175	0.103	0.094	0.087	0.062	0.065	0.041
631	0.04	0.158	0.183	0.194	0.176	0.102	0.093	0.087	0.062	0.065	0.041
632	0.04	0.158	0.183	0.193	0.176	0.102	0.094	0.087	0.062	0.065	0.041
633	0.04	0.158	0.184	0.193	0.176	0.103	0.095	0.088	0.062	0.065	0.041
634	0.04	0.158	0.183	0.192	0.174	0.102	0.093	0.086	0.061	0.065	0.04
635	0.04	0.158	0.184	0.194	0.176	0.103	0.095	0.088	0.062	0.066	0.042
636	0.04	0.157	0.183	0.193	0.176	0.103	0.094	0.088	0.063	0.065	0.041
637	0.04	0.157	0.184	0.193	0.176	0.102	0.094	0.087	0.062	0.065	0.04
638	0.041	0.159	0.184	0.193	0.176	0.103	0.095	0.087	0.062	0.065	0.041
639	0.04	0.159	0.185	0.194	0.176	0.103	0.095	0.088	0.062	0.065	0.041
640	0.04	0.159	0.185	0.193	0.176	0.103	0.095	0.087	0.063	0.066	0.041
641	0.04	0.159	0.184	0.195	0.177	0.103	0.095	0.087	0.062	0.066	0.041
642	0.041	0.16	0.186	0.195	0.177	0.104	0.096	0.088	0.062	0.066	0.041
643	0.041	0.161	0.187	0.197	0.178	0.105	0.096	0.089	0.063	0.067	0.041
644	0.041	0.161	0.187	0.197	0.178	0.104	0.095	0.089	0.062	0.066	0.041
645	0.041	0.162	0.189	0.198	0.18	0.105	0.096	0.09	0.063	0.066	0.041
646	0.04	0.163	0.189	0.199	0.181	0.105	0.096	0.089	0.063	0.067	0.041
647	0.04	0.164	0.191	0.2	0.181	0.106	0.096	0.089	0.063	0.067	0.041
648	0.04	0.166	0.192	0.201	0.183	0.106	0.098	0.091	0.064	0.067	0.041
649	0.041	0.169	0.195	0.204	0.184	0.107	0.099	0.092	0.065	0.068	0.041
650	0.041	0.169	0.195	0.205	0.186	0.108	0.099	0.091	0.064	0.068	0.041
651	0.04	0.17	0.197	0.207	0.187	0.108	0.099	0.092	0.064	0.068	0.041
652	0.041	0.172	0.2	0.209	0.189	0.11	0.101	0.093	0.065	0.069	0.041
653	0.04	0.173	0.201	0.211	0.191	0.111	0.102	0.093	0.066	0.069	0.041
654	0.041	0.176	0.203	0.213	0.192	0.111	0.102	0.094	0.065	0.069	0.042
655	0.04	0.177	0.205	0.215	0.194	0.113	0.103	0.095	0.066	0.07	0.041
656	0.039	0.178	0.207	0.217	0.196	0.113	0.103	0.095	0.066	0.069	0.04
657	0.04	0.181	0.209	0.221	0.198	0.115	0.104	0.096	0.067	0.07	0.041
658	0.04	0.183	0.211	0.222	0.2	0.115	0.106	0.097	0.066	0.07	0.041
659	0.04	0.185	0.214	0.225	0.202	0.116	0.107	0.098	0.067	0.071	0.041
660	0.039	0.187	0.216	0.227	0.204	0.117	0.107	0.098	0.068	0.071	0.04
661	0.041	0.189	0.219	0.229	0.206	0.119	0.108	0.1	0.068	0.072	0.041
662	0.04	0.191	0.221	0.232	0.207	0.12	0.109	0.1	0.068	0.073	0.042
663	0.04	0.194	0.223	0.234	0.21	0.121	0.111	0.101	0.069	0.072	0.041
664	0.041	0.196	0.226	0.236	0.213	0.122	0.112	0.102	0.069	0.073	0.041
665	0.041	0.198	0.228	0.238	0.214	0.124	0.113	0.103	0.07	0.074	0.041
666	0.041	0.2	0.23	0.241	0.215	0.124	0.113	0.103	0.07	0.074	0.041
667	0.041	0.202	0.233	0.243	0.217	0.126	0.114	0.104	0.07	0.075	0.042
668	0.04	0.204	0.234	0.246	0.22	0.127	0.115	0.105	0.071	0.075	0.041
669	0.04	0.206	0.236	0.247	0.221	0.127	0.116	0.106	0.071	0.075	0.041
670	0.04	0.208	0.239	0.249	0.224	0.129	0.117	0.106	0.071	0.076	0.041
671	0.04	0.21	0.241	0.25	0.225	0.13	0.118	0.106	0.072	0.077	0.042
672	0.04	0.211	0.242	0.253	0.226	0.13	0.118	0.108	0.072	0.077	0.041
673	0.039	0.212	0.243	0.254	0.227	0.13	0.118	0.107	0.071	0.077	0.041
674	0.04	0.214	0.244	0.255	0.227	0.132	0.12	0.109	0.072	0.077	0.04
675	0.04	0.214	0.244	0.255	0.228	0.131	0.119	0.108	0.071	0.077	0.041
676	0.041	0.215	0.246	0.256	0.23	0.132	0.12	0.11	0.072	0.077	0.04
677	0.041	0.217	0.247	0.257	0.23	0.133	0.12	0.11	0.073	0.078	0.041
678	0.041	0.216	0.246	0.257	0.23	0.132	0.12	0.109	0.073	0.076	0.041
679	0.041	0.217	0.248	0.257	0.23	0.132	0.121	0.11	0.072	0.077	0.041
680	0.039	0.216	0.246	0.256	0.229	0.131	0.12	0.108	0.071	0.077	0.041
681	0.041	0.216	0.246	0.256	0.229	0.132	0.12	0.11	0.072	0.076	0.041
682	0.041	0.215	0.246	0.255	0.228	0.132	0.12	0.109	0.072	0.077	0.042
683	0.04	0.212	0.244	0.253	0.226	0.131	0.119	0.107	0.071	0.076	0.041
684	0.04	0.212	0.243	0.252	0.226	0.13	0.118	0.107	0.071	0.076	0.041
685	0.041	0.21	0.24	0.25	0.224	0.13	0.118	0.107	0.07	0.076	0.041
686	0.039	0.208	0.238	0.247	0.222	0.128	0.116	0.105	0.069	0.074	0.042
687	0.039	0.205	0.234	0.244	0.219	0.126	0.115	0.104	0.068	0.073	0.041
688	0.04	0.202	0.231	0.24	0.217	0.124	0.113	0.103	0.068	0.072	0.04
689	0.04	0.199	0.228	0.237	0.214	0.123	0.113	0.102	0.068	0.072	0.041
690	0.04	0.196	0.223	0.233	0.211	0.122	0.11	0.101	0.067	0.071	0.041
691	0.04	0.191	0.22	0.228	0.207	0.119	0.109	0.098	0.066	0.07	0.041
692	0.041	0.188	0.216	0.225	0.204	0.117	0.106	0.097	0.066	0.069	0.042
693	0.04	0.182	0.21	0.221	0.199	0.114	0.104	0.096	0.064	0.068	0.041
694	0.041	0.18	0.205	0.216	0.195	0.113	0.103	0.094	0.064	0.067	0.041
695	0.039	0.173	0.199	0.209	0.19	0.109	0.1	0.091	0.061	0.064	0.04
696	0.04	0.169	0.195	0.204	0.185	0.106	0.098	0.089	0.061	0.065	0.041
697	0.04	0.163	0.188	0.197	0.18	0.103	0.095	0.087	0.059	0.063	0.041
698	0.041	0.158	0.182	0.192	0.176	0.101	0.092	0.085	0.059	0.063	0.041
699	0.04	0.152	0.177	0.187	0.171	0.098	0.091	0.083	0.058	0.061	0.041
700	0.04	0.148	0.171	0.18	0.166	0.095	0.088	0.081	0.056	0.06	0.041
701	0.04	0.142	0.165	0.176	0.161	0.092	0.085	0.078	0.055	0.058	0.041
702	0.041	0.138	0.16	0.17	0.156	0.09	0.083	0.077	0.055	0.058	0.041
703	0.039	0.131	0.152	0.162	0.15	0.086	0.08	0.074	0.053	0.056	0.041
704	0.041	0.127	0.147	0.157	0.145	0.085	0.078	0.073	0.053	0.056	0.041
705	0.041	0.121	0.141	0.151	0.14	0.081	0.075	0.07	0.052	0.053	0.041
706	0.041	0.116	0.136	0.145	0.135	0.078	0.074	0.069	0.052	0.053	0.041
707	0.041	0.111	0.131	0.14	0.131	0.076	0.071	0.067	0.05	0.052	0.042
708	0.04	0.106	0.125	0.134	0.125	0.074	0.069	0.065	0.05	0.051	0.04
709	0.04	0.102	0.119	0.129	0.121	0.071	0.067	0.063	0.049	0.051	0.041
710	0.041	0.097	0.115	0.123	0.116	0.068	0.065	0.061	0.048	0.049	0.041
711	0.04	0.094	0.112	0.119	0.113	0.067	0.064	0.06	0.047	0.05	0.041
712	0.04	0.09	0.107	0.115	0.108	0.065	0.062	0.059	0.047	0.048	0.04
713	0.041	0.088	0.103	0.111	0.105	0.064	0.06	0.058	0.046	0.048	0.042
714	0.04	0.084	0.099	0.107	0.102	0.062	0.059	0.057	0.046	0.048	0.041
715	0.04	0.081	0.096	0.103	0.098	0.06	0.058	0.054	0.046	0.047	0.041
716	0.04	0.079	0.092	0.1	0.095	0.059	0.057	0.055	0.046	0.046	0.041
717	0.04	0.077	0.089	0.097	0.093	0.058	0.056	0.053	0.045	0.046	0.041
718	0.04	0.074	0.087	0.094	0.09	0.057	0.055	0.052	0.044	0.046	0.041
719	0.04	0.072	0.084	0.091	0.087	0.055	0.054	0.052	0.045	0.045	0.041
720	0.04	0.07	0.082	0.088	0.085	0.054	0.053	0.051	0.044	0.045	0.041
721	0.04	0.068	0.08	0.086	0.083	0.054	0.052	0.051	0.044	0.044	0.041
722	0.04	0.066	0.077	0.083	0.08	0.053	0.051	0.05	0.043	0.044	0.041
723	0.041	0.065	0.075	0.081	0.079	0.051	0.05	0.049	0.043	0.044	0.041
724	0.041	0.064	0.073	0.079	0.077	0.051	0.05	0.049	0.043	0.044	0.041
725	0.04	0.063	0.072	0.077	0.075	0.05	0.05	0.048	0.043	0.044	0.041
726	0.04	0.061	0.071	0.076	0.074	0.05	0.049	0.047	0.043	0.044	0.041
727	0.04	0.06	0.069	0.075	0.073	0.049	0.049	0.048	0.043	0.044	0.041
728	0.04	0.059	0.068	0.073	0.071	0.049	0.048	0.047	0.042	0.043	0.041
729	0.04	0.059	0.067	0.071	0.07	0.048	0.048	0.046	0.042	0.043	0.04
730	0.041	0.058	0.066	0.071	0.07	0.048	0.048	0.047	0.043	0.043	0.041
731	0.04	0.057	0.065	0.07	0.069	0.048	0.047	0.046	0.042	0.043	0.041
732	0.04	0.057	0.065	0.069	0.067	0.048	0.047	0.046	0.042	0.043	0.041
733	0.04	0.056	0.064	0.068	0.067	0.047	0.047	0.045	0.042	0.043	0.041
734	0.04	0.055	0.063	0.067	0.066	0.047	0.046	0.045	0.042	0.043	0.041
735	0.041	0.055	0.063	0.066	0.065	0.047	0.046	0.045	0.042	0.043	0.041
736	0.04	0.054	0.061	0.065	0.064	0.046	0.046	0.045	0.042	0.043	0.041
737	0.04	0.054	0.06	0.065	0.064	0.046	0.046	0.044	0.042	0.042	0.041
738	0.041	0.054	0.06	0.064	0.064	0.046	0.046	0.045	0.042	0.042	0.041
739	0.04	0.053	0.059	0.064	0.062	0.046	0.045	0.045	0.041	0.042	0.04
740	0.04	0.052	0.059	0.063	0.062	0.046	0.045	0.044	0.042	0.042	0.041
741	0.041	0.053	0.059	0.063	0.061	0.045	0.045	0.045	0.043	0.043	0.041
742	0.04	0.052	0.058	0.063	0.061	0.045	0.046	0.044	0.042	0.043	0.042
743	0.04	0.052	0.058	0.062	0.061	0.046	0.045	0.044	0.042	0.043	0.042
744	0.04	0.052	0.058	0.062	0.061	0.045	0.046	0.045	0.042	0.043	0.041
745	0.04	0.052	0.058	0.061	0.06	0.045	0.045	0.045	0.042	0.043	0.041
746	0.041	0.051	0.057	0.06	0.06	0.045	0.045	0.044	0.043	0.043	0.041
747	0.041	0.051	0.057	0.06	0.059	0.045	0.045	0.044	0.042	0.042	0.041
748	0.041	0.051	0.056	0.06	0.059	0.045	0.045	0.044	0.043	0.043	0.042
749	0.041	0.051	0.056	0.059	0.059	0.045	0.045	0.044	0.042	0.043	0.041
750	0.04	0.05	0.056	0.059	0.058	0.044	0.045	0.043	0.042	0.043	0.041
751	0.04	0.05	0.055	0.058	0.058	0.044	0.045	0.044	0.042	0.042	0.042
752	0.041	0.05	0.055	0.058	0.057	0.044	0.044	0.043	0.043	0.042	0.042
753	0.041	0.051	0.055	0.058	0.058	0.044	0.045	0.044	0.042	0.043	0.041
754	0.042	0.051	0.055	0.059	0.058	0.045	0.044	0.044	0.042	0.043	0.042
755	0.04	0.05	0.055	0.057	0.057	0.045	0.044	0.043	0.042	0.042	0.042
756	0.04	0.049	0.054	0.057	0.057	0.044	0.043	0.044	0.041	0.042	0.042
757	0.04	0.05	0.053	0.057	0.056	0.044	0.043	0.043	0.041	0.042	0.04
758	0.04	0.05	0.054	0.057	0.056	0.044	0.044	0.044	0.042	0.042	0.041
759	0.041	0.05	0.054	0.056	0.056	0.044	0.044	0.043	0.043	0.041	0.041
760	0.04	0.049	0.054	0.056	0.056	0.044	0.044	0.044	0.042	0.043	0.042
761	0.04	0.05	0.053	0.056	0.056	0.044	0.045	0.044	0.042	0.042	0.042
762	0.041	0.049	0.053	0.055	0.056	0.043	0.045	0.043	0.042	0.042	0.042
763	0.041	0.049	0.053	0.055	0.055	0.043	0.043	0.043	0.042	0.042	0.042
764	0.04	0.048	0.052	0.055	0.054	0.043	0.043	0.043	0.041	0.041	0.041
765	0.041	0.049	0.052	0.056	0.056	0.044	0.044	0.043	0.042	0.043	0.042
766	0.04	0.049	0.052	0.055	0.055	0.043	0.043	0.043	0.042	0.042	0.041
767	0.041	0.048	0.053	0.056	0.054	0.045	0.044	0.043	0.042	0.043	0.042
768	0.041	0.049	0.052	0.056	0.055	0.044	0.044	0.043	0.042	0.043	0.042
769	0.041	0.048	0.052	0.054	0.054	0.044	0.043	0.043	0.042	0.042	0.042
770	0.04	0.049	0.052	0.054	0.055	0.044	0.045	0.044	0.042	0.043	0.042
771	0.04	0.047	0.052	0.054	0.054	0.043	0.044	0.042	0.042	0.041	0.042
772	0.041	0.049	0.052	0.055	0.054	0.043	0.044	0.043	0.043	0.042	0.043
773	0.041	0.049	0.051	0.054	0.055	0.044	0.044	0.043	0.042	0.042	0.042
774	0.042	0.047	0.051	0.054	0.053	0.044	0.044	0.043	0.041	0.043	0.042
775	0.041	0.048	0.052	0.055	0.054	0.044	0.044	0.043	0.042	0.042	0.042
776	0.04	0.047	0.051	0.052	0.052	0.042	0.042	0.042	0.041	0.042	0.042
777	0.041	0.048	0.051	0.054	0.054	0.043	0.043	0.043	0.042	0.042	0.042
778	0.041	0.047	0.052	0.053	0.052	0.043	0.043	0.042	0.042	0.041	0.042
779	0.04	0.047	0.05	0.054	0.053	0.043	0.044	0.043	0.043	0.042	0.041
780	0.039	0.047	0.05	0.052	0.052	0.042	0.043	0.042	0.042	0.041	0.042
781	0.041	0.047	0.051	0.053	0.053	0.042	0.043	0.042	0.042	0.042	0.042
782	0.04	0.048	0.051	0.053	0.053	0.042	0.043	0.042	0.041	0.042	0.042
783	0.041	0.046	0.05	0.053	0.052	0.043	0.042	0.042	0.042	0.042	0.041
784	0.04	0.047	0.05	0.053	0.052	0.044	0.043	0.043	0.042	0.041	0.042
785	0.04	0.047	0.05	0.052	0.052	0.043	0.043	0.042	0.042	0.042	0.042
786	0.041	0.048	0.051	0.052	0.052	0.044	0.044	0.043	0.042	0.042	0.042
787	0.041	0.047	0.05	0.052	0.052	0.043	0.044	0.043	0.041	0.042	0.042
788	0.041	0.046	0.05	0.053	0.051	0.043	0.043	0.043	0.041	0.042	0.041
789	0.04	0.047	0.049	0.051	0.052	0.042	0.043	0.042	0.042	0.043	0.042
790	0.041	0.047	0.049	0.052	0.052	0.043	0.043	0.043	0.043	0.042	0.042
791	0.039	0.045	0.049	0.052	0.05	0.042	0.043	0.042	0.041	0.041	0.041
792	0.04	0.048	0.049	0.053	0.053	0.043	0.044	0.044	0.042	0.042	0.042
793	0.041	0.047	0.051	0.052	0.052	0.044	0.044	0.043	0.042	0.042	0.042
794	0.041	0.047	0.049	0.052	0.052	0.042	0.043	0.044	0.042	0.042	0.042
795	0.041	0.048	0.05	0.052	0.052	0.043	0.043	0.043	0.043	0.043	0.041
796	0.041	0.048	0.049	0.052	0.052	0.043	0.044	0.043	0.042	0.044	0.042
797	0.041	0.047	0.049	0.051	0.052	0.043	0.043	0.043	0.042	0.042	0.042
798	0.04	0.047	0.049	0.051	0.051	0.043	0.043	0.042	0.041	0.042	0.042
799	0.041	0.047	0.049	0.051	0.051	0.043	0.043	0.041	0.043	0.042	0.042
800	0.041	0.045	0.049	0.05	0.05	0.043	0.043	0.042	0.041	0.042	0.042
801	0.041	0.046	0.05	0.051	0.051	0.042	0.043	0.042	0.043	0.042	0.042
802	0.041	0.046	0.048	0.051	0.052	0.042	0.044	0.042	0.042	0.042	0.042
803	0.041	0.046	0.049	0.051	0.052	0.043	0.043	0.043	0.042	0.043	0.042
804	0.04	0.046	0.048	0.05	0.05	0.042	0.043	0.042	0.041	0.042	0.041
805	0.041	0.045	0.049	0.05	0.051	0.043	0.044	0.043	0.041	0.042	0.042
806	0.041	0.046	0.048	0.051	0.051	0.043	0.044	0.043	0.042	0.043	0.043
807	0.041	0.045	0.048	0.051	0.05	0.043	0.043	0.043	0.042	0.043	0.042
808	0.042	0.046	0.048	0.05	0.051	0.043	0.043	0.043	0.043	0.043	0.042
809	0.041	0.046	0.049	0.051	0.051	0.043	0.043	0.043	0.043	0.043	0.042
810	0.042	0.046	0.048	0.051	0.05	0.043	0.043	0.043	0.042	0.042	0.043
811	0.041	0.047	0.048	0.051	0.05	0.043	0.044	0.042	0.042	0.043	0.042
812	0.04	0.047	0.049	0.05	0.051	0.043	0.042	0.043	0.043	0.042	0.042
813	0.041	0.044	0.048	0.049	0.049	0.044	0.042	0.042	0.042	0.042	0.042
814	0.04	0.046	0.048	0.05	0.051	0.043	0.043	0.044	0.041	0.043	0.042
815	0.041	0.046	0.048	0.05	0.05	0.042	0.042	0.042	0.042	0.042	0.042
816	0.042	0.046	0.048	0.05	0.051	0.043	0.043	0.043	0.043	0.043	0.043
817	0.041	0.046	0.048	0.05	0.05	0.042	0.042	0.042	0.042	0.042	0.041
818	0.041	0.045	0.048	0.051	0.05	0.043	0.043	0.042	0.042	0.042	0.042
819	0.04	0.045	0.047	0.049	0.05	0.042	0.043	0.042	0.041	0.043	0.042
820	0.041	0.046	0.047	0.049	0.049	0.043	0.042	0.042	0.042	0.042	0.042
821	0.041	0.045	0.047	0.049	0.05	0.042	0.042	0.042	0.041	0.042	0.042
822	0.041	0.045	0.047	0.049	0.049	0.042	0.043	0.043	0.042	0.042	0.042
823	0.041	0.045	0.048	0.049	0.049	0.042	0.043	0.042	0.042	0.042	0.042
824	0.041	0.045	0.048	0.05	0.05	0.043	0.043	0.042	0.042	0.042	0.042
825	0.041	0.045	0.047	0.049	0.049	0.042	0.042	0.042	0.042	0.042	0.042
826	0.041	0.045	0.047	0.049	0.049	0.043	0.043	0.043	0.042	0.043	0.042
827	0.041	0.045	0.048	0.049	0.049	0.043	0.043	0.043	0.042	0.041	0.042
828	0.041	0.045	0.048	0.05	0.05	0.043	0.043	0.042	0.042	0.042	0.042
829	0.041	0.045	0.047	0.049	0.049	0.042	0.043	0.042	0.042	0.042	0.043
830	0.041	0.046	0.047	0.05	0.05	0.043	0.043	0.042	0.042	0.042	0.043
831	0.041	0.045	0.047	0.05	0.048	0.043	0.043	0.042	0.042	0.041	0.042
832	0.04	0.046	0.047	0.05	0.048	0.042	0.042	0.042	0.042	0.042	0.042
833	0.041	0.044	0.046	0.049	0.048	0.042	0.043	0.042	0.041	0.042	0.043
834	0.041	0.045	0.047	0.049	0.049	0.042	0.042	0.042	0.042	0.042	0.042
835	0.042	0.046	0.047	0.049	0.049	0.042	0.042	0.042	0.042	0.042	0.042
836	0.041	0.046	0.047	0.05	0.049	0.043	0.043	0.042	0.042	0.043	0.043
837	0.04	0.045	0.048	0.049	0.049	0.042	0.043	0.043	0.041	0.042	0.042
838	0.041	0.044	0.047	0.048	0.049	0.042	0.042	0.042	0.042	0.042	0.042
839	0.04	0.046	0.047	0.049	0.049	0.043	0.043	0.043	0.042	0.042	0.042
840	0.04	0.045	0.046	0.049	0.048	0.042	0.041	0.042	0.042	0.042	0.041
841	0.041	0.046	0.047	0.05	0.05	0.043	0.044	0.043	0.042	0.043	0.044
842	0.04	0.045	0.047	0.048	0.048	0.042	0.043	0.042	0.042	0.042	0.042
843	0.041	0.045	0.047	0.049	0.048	0.043	0.042	0.042	0.042	0.043	0.043
844	0.041	0.045	0.047	0.049	0.049	0.043	0.044	0.044	0.042	0.042	0.043
845	0.042	0.045	0.046	0.049	0.048	0.042	0.043	0.042	0.041	0.042	0.042
846	0.04	0.044	0.046	0.048	0.048	0.041	0.042	0.042	0.042	0.042	0.043
847	0.041	0.046	0.047	0.05	0.048	0.042	0.043	0.042	0.042	0.043	0.043
848	0.04	0.045	0.047	0.049	0.048	0.043	0.043	0.043	0.043	0.042	0.042
849	0.041	0.045	0.048	0.047	0.048	0.043	0.041	0.042	0.042	0.043	0.044
850	0.042	0.046	0.048	0.049	0.05	0.041	0.042	0.042	0.041	0.042	0.044
851	0.043	0.047	0.048	0.05	0.05	0.042	0.043	0.044	0.043	0.044	0.044
852	0.04	0.043	0.046	0.046	0.048	0.042	0.043	0.042	0.041	0.04	0.043
853	0.04	0.045	0.046	0.048	0.048	0.042	0.043	0.042	0.041	0.042	0.042
854	0.041	0.045	0.046	0.048	0.049	0.042	0.042	0.042	0.042	0.042	0.043
855	0.039	0.046	0.045	0.048	0.047	0.042	0.042	0.043	0.04	0.042	0.043
856	0.041	0.046	0.047	0.047	0.049	0.042	0.043	0.042	0.041	0.043	0.043
